State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
Illinois,"Cook County, IL",8307.00,79.1,77.6-79.5,1.8409
Illinois,"Cook County, IL",8308.00,,,
Illinois,"Cook County, IL",8309.00,82,81.7-97.5,2.3688
Illinois,"Cook County, IL",8310.00,,,
Illinois,"Cook County, IL",8311.00,82.7,81.7-97.5,2.9911
Illinois,"Cook County, IL",8312.00,76,75.2-77.5,1.3193
Illinois,"Cook County, IL",8313.00,,,
Illinois,"Cook County, IL",8314.00,71.5,56.9-75.1,2.2811
Illinois,"Cook County, IL",8315.00,76,75.2-77.5,1.6776
Illinois,"Cook County, IL",8316.00,77.9,77.6-79.5,1.3304
Illinois,"Cook County, IL",8317.00,80.4,79.6-81.6,3.6771
Illinois,"Cook County, IL",8318.00,82.6,81.7-97.5,2.5511
Illinois,"Cook County, IL",8319.00,76.8,75.2-77.5,3.2873
Illinois,"Cook County, IL",8320.00,,,
Illinois,"Cook County, IL",8321.00,,,
Illinois,"Cook County, IL",8322.00,81.3,79.6-81.6,2.3721
Illinois,"Cook County, IL",8323.00,81.3,79.6-81.6,2.4447
Illinois,"Cook County, IL",8324.00,82.2,81.7-97.5,2.9781
Illinois,"Cook County, IL",8325.00,77.6,77.6-79.5,1.7376
Illinois,"Cook County, IL",8326.00,,,
Illinois,"Cook County, IL",8329.00,84.5,81.7-97.5,3.7252
Illinois,"Cook County, IL",8330.00,,,
Illinois,"Cook County, IL",8331.00,80.7,79.6-81.6,1.4846
Illinois,"Cook County, IL",8333.00,82.5,81.7-97.5,3.4976
Illinois,"Cook County, IL",8339.00,79.3,77.6-79.5,2.414
Illinois,"Cook County, IL",8340.00,73.7,56.9-75.1,2.4857
Illinois,"Cook County, IL",8342.00,71.4,56.9-75.1,1.7072
Illinois,"Cook County, IL",8343.00,73.4,56.9-75.1,1.3115
Illinois,"Cook County, IL",8344.00,73.9,56.9-75.1,1.8338
Illinois,"Cook County, IL",8345.00,66.3,56.9-75.1,2.54
Illinois,"Cook County, IL",8346.00,66.1,56.9-75.1,1.6006
Illinois,"Cook County, IL",8347.00,66.8,56.9-75.1,2.0125
Illinois,"Cook County, IL",8348.00,69,56.9-75.1,2.518
Illinois,"Cook County, IL",8349.00,74.1,56.9-75.1,3.0401
Illinois,"Cook County, IL",8350.00,74.1,56.9-75.1,2.0272
Illinois,"Cook County, IL",8351.00,75.7,75.2-77.5,2.2071
Illinois,"Cook County, IL",8352.00,76.8,75.2-77.5,1.8425
Illinois,"Cook County, IL",8355.00,71.6,56.9-75.1,1.0683
Illinois,"Cook County, IL",8356.00,69.6,56.9-75.1,3.0035
Illinois,"Cook County, IL",8357.00,,,
Illinois,"Cook County, IL",8358.00,72.7,56.9-75.1,3.69
Illinois,"Cook County, IL",8359.00,73.1,56.9-75.1,1.6233
Illinois,"Cook County, IL",8360.00,75.2,75.2-77.5,1.7323
Illinois,"Cook County, IL",8361.00,70.5,56.9-75.1,2.4992
Illinois,"Cook County, IL",8362.00,,,
Illinois,"Cook County, IL",8363.00,78.7,77.6-79.5,2.7204
Illinois,"Cook County, IL",8364.00,73.2,56.9-75.1,1.8413
Illinois,"Cook County, IL",8365.00,,,
Illinois,"Cook County, IL",8366.00,77.3,75.2-77.5,1.504
Illinois,"Cook County, IL",8367.00,67.5,56.9-75.1,1.7744
Illinois,"Cook County, IL",8368.00,71.2,56.9-75.1,2.9448
Illinois,"Cook County, IL",8369.00,72.3,56.9-75.1,2.9526
Illinois,"Cook County, IL",8370.00,72.2,56.9-75.1,2.7986
Illinois,"Cook County, IL",8371.00,71.8,56.9-75.1,1.9935
Illinois,"Cook County, IL",8373.00,66.2,56.9-75.1,2.1973
Illinois,"Cook County, IL",8374.00,72,56.9-75.1,1.7291
Illinois,"Cook County, IL",8378.00,72.3,56.9-75.1,2.4062
Illinois,"Cook County, IL",8380.00,70.7,56.9-75.1,1.8804
Illinois,"Cook County, IL",8381.00,73.8,56.9-75.1,2.7672
Illinois,"Cook County, IL",8382.00,81,79.6-81.6,2.8393
Illinois,"Cook County, IL",8383.00,77.8,77.6-79.5,2.0769
Illinois,"Cook County, IL",8386.00,72.4,56.9-75.1,1.3933
Illinois,"Cook County, IL",8387.00,70.1,56.9-75.1,2.1771
Illinois,"Cook County, IL",8388.00,74.6,56.9-75.1,2.0229
Illinois,"Cook County, IL",8390.00,80.4,79.6-81.6,1.3916
Illinois,"Cook County, IL",8391.00,,,
Illinois,"Cook County, IL",8392.00,73.7,56.9-75.1,1.7565
Illinois,"Cook County, IL",8395.00,75.6,75.2-77.5,2.1485
Illinois,"Cook County, IL",8396.00,74.3,56.9-75.1,1.8354
Illinois,"Cook County, IL",8397.00,78.9,77.6-79.5,1.4169
Illinois,"Cook County, IL",8398.00,82.4,81.7-97.5,3.0287
Illinois,"Cook County, IL",8399.00,79.6,79.6-81.6,2.3091
Illinois,"Cook County, IL",8400.00,81.7,81.7-97.5,2.7944
Illinois,"Cook County, IL",8401.00,79,77.6-79.5,2.6158
Illinois,"Cook County, IL",8402.00,83,81.7-97.5,2.403
Illinois,"Cook County, IL",8403.00,81.1,79.6-81.6,1.7168
Illinois,"Cook County, IL",8404.00,78.2,77.6-79.5,1.3327
Illinois,"Cook County, IL",8407.00,80,79.6-81.6,3.8555
Illinois,"Cook County, IL",8408.00,79.4,77.6-79.5,3.4192
Illinois,"Cook County, IL",8410.00,,,
Illinois,"Cook County, IL",8411.00,86.4,81.7-97.5,1.9555
Illinois,"Cook County, IL",8412.00,76.2,75.2-77.5,1.7397
Illinois,"Cook County, IL",8413.00,81.8,81.7-97.5,3.1785
Illinois,"Cook County, IL",8414.00,71,56.9-75.1,2.9728
Illinois,"Cook County, IL",8415.00,69.6,56.9-75.1,2.3482
Illinois,"Cook County, IL",8416.00,,,
Illinois,"Cook County, IL",8417.00,68.4,56.9-75.1,2.3599
Illinois,"Cook County, IL",8418.00,71.5,56.9-75.1,1.733
Illinois,"Cook County, IL",8419.00,,,
Illinois,"Cook County, IL",8420.00,,,
Illinois,"Cook County, IL",8421.00,78.3,77.6-79.5,3.7368
Illinois,"Cook County, IL",8422.00,80.1,79.6-81.6,1.6716
Illinois,"Cook County, IL",8423.00,75.5,75.2-77.5,1.7564
Illinois,"Cook County, IL",8424.00,73.9,56.9-75.1,1.827
Illinois,"Cook County, IL",8425.00,68.1,56.9-75.1,3.1278
Illinois,"Cook County, IL",8426.00,78.4,77.6-79.5,2.4029
Illinois,"Cook County, IL",8428.00,82.3,81.7-97.5,3.4866
Illinois,"Cook County, IL",8429.00,68.9,56.9-75.1,2.3939
Illinois,"Cook County, IL",8430.00,68,56.9-75.1,1.6489
Illinois,"Cook County, IL",8431.00,73.5,56.9-75.1,1.498
Illinois,"Cook County, IL",8432.00,80.6,79.6-81.6,2.5374
Illinois,"Cook County, IL",8433.00,75,56.9-75.1,2.1931
Illinois,"Cook County, IL",8434.00,73.1,56.9-75.1,1.5559
Illinois,"Cook County, IL",8435.00,75,56.9-75.1,1.2062
Illinois,"Cook County, IL",8436.00,74.7,56.9-75.1,1.6611
Illinois,"Cook County, IL",8437.00,78.1,77.6-79.5,2.1598
Illinois,"Cook County, IL",8438.00,66.5,56.9-75.1,1.967
Illinois,"Cook County, IL",8439.00,74.9,56.9-75.1,1.6726
Illinois,"Cook County, IL",9800.00,,,
Illinois,"Cook County, IL",9801.00,,,
Illinois,Cook County,9900.00,,,

