State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
California,"Los Angeles County, CA",4054.00,79.4,77.6-79.5,1.3277
California,"Los Angeles County, CA",4055.00,80.3,79.6-81.6,1.2731
California,"Los Angeles County, CA",4056.00,83.1,81.7-97.5,1.8955
California,"Los Angeles County, CA",4057.01,79.4,77.6-79.5,2.0759
California,"Los Angeles County, CA",4057.02,78.4,77.6-79.5,1.6351
California,"Los Angeles County, CA",4058.00,78.4,77.6-79.5,1.8814
California,"Los Angeles County, CA",4059.00,77.7,77.6-79.5,1.3574
California,"Los Angeles County, CA",4060.00,79.6,79.6-81.6,1.3845
California,"Los Angeles County, CA",4061.01,79.7,79.6-81.6,1.9032
California,"Los Angeles County, CA",4061.02,77.8,77.6-79.5,1.9337
California,"Los Angeles County, CA",4062.00,80.6,79.6-81.6,1.6246
California,"Los Angeles County, CA",4063.00,85.6,81.7-97.5,1.9242
California,"Los Angeles County, CA",4064.02,83.6,81.7-97.5,2.2881
California,"Los Angeles County, CA",4064.11,80.7,79.6-81.6,1.56
California,"Los Angeles County, CA",4064.12,84.2,81.7-97.5,2.3428
California,"Los Angeles County, CA",4065.00,83.9,81.7-97.5,2.0599
California,"Los Angeles County, CA",4066.01,81.2,79.6-81.6,1.6532
California,"Los Angeles County, CA",4066.02,85.8,81.7-97.5,2.8387
California,"Los Angeles County, CA",4067.01,79.6,79.6-81.6,1.4981
California,"Los Angeles County, CA",4067.02,79.9,79.6-81.6,2.0738
California,"Los Angeles County, CA",4068.00,80.6,79.6-81.6,1.5179
California,"Los Angeles County, CA",4069.01,79.4,77.6-79.5,2.2471
California,"Los Angeles County, CA",4069.02,81.7,81.7-97.5,2.3912
California,"Los Angeles County, CA",4070.01,79.8,79.6-81.6,1.6699
California,"Los Angeles County, CA",4070.02,81.3,79.6-81.6,1.8916
California,"Los Angeles County, CA",4071.01,82.9,81.7-97.5,2.7181
California,"Los Angeles County, CA",4071.02,83.6,81.7-97.5,2.5986
California,"Los Angeles County, CA",4072.00,86.2,81.7-97.5,2.3308
California,"Los Angeles County, CA",4073.01,80.2,79.6-81.6,1.5595
California,"Los Angeles County, CA",4073.02,83,81.7-97.5,2.5802
California,"Los Angeles County, CA",4074.00,85.4,81.7-97.5,3.592
California,"Los Angeles County, CA",4075.01,82.1,81.7-97.5,2.3433
California,"Los Angeles County, CA",4075.02,78.7,77.6-79.5,1.1804
California,"Los Angeles County, CA",4076.01,81.2,79.6-81.6,2.9376
California,"Los Angeles County, CA",4076.02,79.6,79.6-81.6,1.8903
California,"Los Angeles County, CA",4077.01,82.7,81.7-97.5,2.1082
California,"Los Angeles County, CA",4077.02,79.4,77.6-79.5,0.9593
California,"Los Angeles County, CA",4078.01,78.4,77.6-79.5,1.1242
California,"Los Angeles County, CA",4078.02,80.4,79.6-81.6,2.3525
California,"Los Angeles County, CA",4079.00,80.5,79.6-81.6,1.5028
California,"Los Angeles County, CA",4080.03,82,81.7-97.5,2.0634
California,"Los Angeles County, CA",4080.04,80.1,79.6-81.6,1.9177
California,"Los Angeles County, CA",4080.05,83.1,81.7-97.5,1.6373
California,"Los Angeles County, CA",4080.06,84.4,81.7-97.5,3.9063
California,"Los Angeles County, CA",4081.33,80.1,79.6-81.6,1.2121
California,"Los Angeles County, CA",4081.34,83.7,81.7-97.5,2.7269
California,"Los Angeles County, CA",4081.35,83.5,81.7-97.5,2.4131
California,"Los Angeles County, CA",4081.36,78.7,77.6-79.5,2.1478
California,"Los Angeles County, CA",4081.37,80.1,79.6-81.6,1.5595
California,"Los Angeles County, CA",4081.38,81.7,81.7-97.5,2.4799
California,"Los Angeles County, CA",4081.39,78.7,77.6-79.5,1.813
California,"Los Angeles County, CA",4081.40,78.7,77.6-79.5,1.3192
California,"Los Angeles County, CA",4081.41,77.7,77.6-79.5,1.2504
California,"Los Angeles County, CA",4082.02,73.4,56.9-75.1,1.6974
California,"Los Angeles County, CA",4082.11,87.7,81.7-97.5,3.2365
California,"Los Angeles County, CA",4082.12,86.7,81.7-97.5,2.9671
California,"Los Angeles County, CA",4083.01,82.6,81.7-97.5,1.876
California,"Los Angeles County, CA",4083.02,84,81.7-97.5,2.1922
California,"Los Angeles County, CA",4083.03,84,81.7-97.5,2.8057
California,"Los Angeles County, CA",4084.01,81.4,79.6-81.6,2.182
California,"Los Angeles County, CA",4084.02,84,81.7-97.5,1.7367
California,"Los Angeles County, CA",4085.01,82.6,81.7-97.5,2.2088
California,"Los Angeles County, CA",4085.03,85.7,81.7-97.5,1.427
California,"Los Angeles County, CA",4085.04,82.1,81.7-97.5,1.1589
California,"Los Angeles County, CA",4085.05,83.3,81.7-97.5,1.8661
California,"Los Angeles County, CA",4086.23,87.5,81.7-97.5,2.6436
California,"Los Angeles County, CA",4086.24,81.1,79.6-81.6,1.4957
California,"Los Angeles County, CA",4086.25,87.9,81.7-97.5,2.3849
California,"Los Angeles County, CA",4086.26,88.7,81.7-97.5,3.1406
California,"Los Angeles County, CA",4086.27,,,
California,"Los Angeles County, CA",4086.28,86.2,81.7-97.5,1.8281
California,"Los Angeles County, CA",4086.29,84.9,81.7-97.5,2.9786
California,"Los Angeles County, CA",4086.30,80,79.6-81.6,2.4606
California,"Los Angeles County, CA",4086.31,83.7,81.7-97.5,2.4972
California,"Los Angeles County, CA",4087.03,85.3,81.7-97.5,2.1768
California,"Los Angeles County, CA",4087.04,86.1,81.7-97.5,2.4677
California,"Los Angeles County, CA",4087.05,84,81.7-97.5,2.1045
California,"Los Angeles County, CA",4087.06,82.1,81.7-97.5,1.3633
California,"Los Angeles County, CA",4087.22,80.3,79.6-81.6,1.4771
California,"Los Angeles County, CA",4087.23,85,81.7-97.5,3.827
California,"Los Angeles County, CA",4087.24,80.7,79.6-81.6,2.8966
California,"Los Angeles County, CA",4088.00,76.8,75.2-77.5,2.3942
California,"Los Angeles County, CA",4300.02,81.4,79.6-81.6,0.7949
California,"Los Angeles County, CA",4300.03,80.8,79.6-81.6,1.2141
California,"Los Angeles County, CA",4301.01,79.7,79.6-81.6,1.9509
California,"Los Angeles County, CA",4301.02,80.7,79.6-81.6,1.9532
California,"Los Angeles County, CA",4302.00,81.4,79.6-81.6,0.6023
California,"Los Angeles County, CA",4303.01,83.2,81.7-97.5,1.3815
California,"Los Angeles County, CA",4303.02,79.9,79.6-81.6,1.3919
California,"Los Angeles County, CA",4304.00,87.1,81.7-97.5,2.798
California,"Los Angeles County, CA",4305.01,82,81.7-97.5,1.1284
California,"Los Angeles County, CA",4305.02,81.2,79.6-81.6,1.1046
California,"Los Angeles County, CA",4306.00,86.1,81.7-97.5,1.6463
California,"Los Angeles County, CA",4307.01,85.2,81.7-97.5,1.8375
California,"Los Angeles County, CA",4307.21,82.4,81.7-97.5,1.7974
California,"Los Angeles County, CA",4307.23,87.2,81.7-97.5,3.17
California,"Los Angeles County, CA",4307.24,83.3,81.7-97.5,1.8091
California,"Los Angeles County, CA",4308.01,82.4,81.7-97.5,3.8106
California,"Los Angeles County, CA",4308.02,87,81.7-97.5,2.5822
California,"Los Angeles County, CA",4308.03,84.8,81.7-97.5,2.7666
California,"Los Angeles County, CA",4309.01,80.9,79.6-81.6,1.662
California,"Los Angeles County, CA",4309.02,80.1,79.6-81.6,1.3167
California,"Los Angeles County, CA",4310.01,76.7,75.2-77.5,0.9359
California,"Los Angeles County, CA",4310.02,79.6,79.6-81.6,1.5447
California,"Los Angeles County, CA",4311.00,81.9,81.7-97.5,2.6397
California,"Los Angeles County, CA",4312.00,81.2,79.6-81.6,2.7555
California,"Los Angeles County, CA",4313.00,82.3,81.7-97.5,2.6081
California,"Los Angeles County, CA",4314.00,79.4,77.6-79.5,1.3053
California,"Los Angeles County, CA",4315.01,86.5,81.7-97.5,2.9726
California,"Los Angeles County, CA",4315.02,79.8,79.6-81.6,1.5081
California,"Los Angeles County, CA",4316.00,84.2,81.7-97.5,1.5757
California,"Los Angeles County, CA",4317.00,86.6,81.7-97.5,2.443
California,"Los Angeles County, CA",4318.00,80.4,79.6-81.6,0.93
California,"Los Angeles County, CA",4319.00,84.7,81.7-97.5,2.1786
California,"Los Angeles County, CA",4320.00,89.2,81.7-97.5,2.1154
California,"Los Angeles County, CA",4321.01,83.4,81.7-97.5,1.6309
California,"Los Angeles County, CA",4321.02,81.9,81.7-97.5,1.3175
California,"Los Angeles County, CA",4322.01,81.8,81.7-97.5,1.8293
California,"Los Angeles County, CA",4322.02,86.2,81.7-97.5,2.3828
California,"Los Angeles County, CA",4323.00,83.7,81.7-97.5,2.7299
California,"Los Angeles County, CA",4324.01,82.6,81.7-97.5,2.1695
California,"Los Angeles County, CA",4324.02,77.3,75.2-77.5,1.2176
California,"Los Angeles County, CA",4325.00,81.6,79.6-81.6,1.9613
California,"Los Angeles County, CA",4326.01,84.6,81.7-97.5,2.4472
California,"Los Angeles County, CA",4326.02,79.7,79.6-81.6,1.2875
California,"Los Angeles County, CA",4327.00,83,81.7-97.5,2.3485
California,"Los Angeles County, CA",4328.01,88.3,81.7-97.5,2.8425
California,"Los Angeles County, CA",4328.02,77.3,75.2-77.5,1.3395
California,"Los Angeles County, CA",4329.01,80.5,79.6-81.6,1.4872
California,"Los Angeles County, CA",4329.02,84.5,81.7-97.5,2.4745
California,"Los Angeles County, CA",4331.01,83,81.7-97.5,2.2097
California,"Los Angeles County, CA",4331.02,77.3,75.2-77.5,1.3597
California,"Los Angeles County, CA",4332.00,84.6,81.7-97.5,2.7274
California,"Los Angeles County, CA",4333.02,77,75.2-77.5,1.7118
California,"Los Angeles County, CA",4333.04,83.5,81.7-97.5,2.2625
California,"Los Angeles County, CA",4333.05,77.3,75.2-77.5,1.4894
California,"Los Angeles County, CA",4333.06,81.7,81.7-97.5,3.0169
California,"Los Angeles County, CA",4333.07,84.3,81.7-97.5,2.7344
California,"Los Angeles County, CA",4334.01,83,81.7-97.5,2.845
California,"Los Angeles County, CA",4334.02,77.3,75.2-77.5,1.5447
California,"Los Angeles County, CA",4334.03,81.3,79.6-81.6,3.0215
California,"Los Angeles County, CA",4335.01,77,75.2-77.5,2.6015
California,"Los Angeles County, CA",4335.03,78.7,77.6-79.5,1.6424
California,"Los Angeles County, CA",4335.04,81.6,79.6-81.6,2.6639
California,"Los Angeles County, CA",4336.01,84.8,81.7-97.5,2.1704
California,"Los Angeles County, CA",4336.02,81.1,79.6-81.6,1.8057
California,"Los Angeles County, CA",4337.00,88.7,81.7-97.5,3.5128
California,"Los Angeles County, CA",4338.01,84.5,81.7-97.5,3.2584
California,"Los Angeles County, CA",4338.02,81.4,79.6-81.6,2.2829
California,"Los Angeles County, CA",4339.01,,,
California,"Los Angeles County, CA",4339.02,80.9,79.6-81.6,1.7083
California,"Los Angeles County, CA",4340.01,81.2,79.6-81.6,1.6502
California,"Los Angeles County, CA",4340.03,77.3,75.2-77.5,1.3959
California,"Los Angeles County, CA",4340.04,78.7,77.6-79.5,1.2301
California,"Los Angeles County, CA",4600.00,83.1,81.7-97.5,1.3969
California,"Los Angeles County, CA",4601.00,84.9,81.7-97.5,1.7831
California,"Los Angeles County, CA",4602.00,83.1,81.7-97.5,2.0036
California,"Los Angeles County, CA",4603.01,81.2,79.6-81.6,1.7471
California,"Los Angeles County, CA",4603.02,81.6,79.6-81.6,1.9332
California,"Los Angeles County, CA",4604.01,76.2,75.2-77.5,2.6218
California,"Los Angeles County, CA",4605.01,85.6,81.7-97.5,1.8923
California,"Los Angeles County, CA",4605.02,81.9,81.7-97.5,1.3775
California,"Los Angeles County, CA",4606.00,82.8,81.7-97.5,1.196
California,"Los Angeles County, CA",4607.00,84.3,81.7-97.5,1.4103
California,"Los Angeles County, CA",4608.00,85,81.7-97.5,1.539
California,"Los Angeles County, CA",4609.00,81.5,79.6-81.6,2.6067
California,"Los Angeles County, CA",4610.00,79.5,77.6-79.5,1.4185
California,"Los Angeles County, CA",4611.00,81.8,81.7-97.5,1.8769
California,"Los Angeles County, CA",4612.00,82,81.7-97.5,2.168
California,"Los Angeles County, CA",4613.00,81.8,81.7-97.5,1.2055
California,"Los Angeles County, CA",4614.00,77.7,77.6-79.5,1.3736
California,"Los Angeles County, CA",4615.01,81,79.6-81.6,2.0579
California,"Los Angeles County, CA",4615.02,71.1,56.9-75.1,1.1048
California,"Los Angeles County, CA",4616.00,85.3,81.7-97.5,2.9923
California,"Los Angeles County, CA",4617.00,83.1,81.7-97.5,2.5305
California,"Los Angeles County, CA",4619.01,79.4,77.6-79.5,3.0179
California,"Los Angeles County, CA",4619.02,80.2,79.6-81.6,2.9578
California,"Los Angeles County, CA",4620.01,79.1,77.6-79.5,3.3953
California,"Los Angeles County, CA",4620.02,75.3,75.2-77.5,1.6489
California,"Los Angeles County, CA",4621.00,82.1,81.7-97.5,2.0667
California,"Los Angeles County, CA",4622.01,82.6,81.7-97.5,1.7116
California,"Los Angeles County, CA",4622.02,85.7,81.7-97.5,3.5633
California,"Los Angeles County, CA",4623.01,80.9,79.6-81.6,2.1786
California,"Los Angeles County, CA",4623.02,81.4,79.6-81.6,2.8848
California,"Los Angeles County, CA",4624.00,84,81.7-97.5,1.7236
California,"Los Angeles County, CA",4625.00,82.1,81.7-97.5,1.2897
California,"Los Angeles County, CA",4626.00,84.4,81.7-97.5,2.1155
California,"Los Angeles County, CA",4627.00,83.5,81.7-97.5,2.4196
California,"Los Angeles County, CA",4628.00,81.8,81.7-97.5,2.3132
California,"Los Angeles County, CA",4629.00,81,79.6-81.6,1.2451
California,"Los Angeles County, CA",4630.00,86.1,81.7-97.5,2.3633
California,"Los Angeles County, CA",4631.01,82.7,81.7-97.5,1.7969
California,"Los Angeles County, CA",4631.02,80.9,79.6-81.6,1.9591
California,"Los Angeles County, CA",4632.00,85,81.7-97.5,1.2253
California,"Los Angeles County, CA",4633.00,84.6,81.7-97.5,2.3375
California,"Los Angeles County, CA",4634.00,82.4,81.7-97.5,1.5233
California,"Los Angeles County, CA",4635.00,84.6,81.7-97.5,2.4134
California,"Los Angeles County, CA",4636.01,83.6,81.7-97.5,2.0509
California,"Los Angeles County, CA",4636.02,81.3,79.6-81.6,1.9782
California,"Los Angeles County, CA",4637.00,82.4,81.7-97.5,2.0187
California,"Los Angeles County, CA",4638.00,81,79.6-81.6,1.1372
California,"Los Angeles County, CA",4639.00,81.2,79.6-81.6,3.5462
California,"Los Angeles County, CA",4640.00,85.8,81.7-97.5,1.9649
California,"Los Angeles County, CA",4641.00,84.9,81.7-97.5,1.9468
California,"Los Angeles County, CA",4642.00,87.9,81.7-97.5,1.9265
California,"Los Angeles County, CA",4800.02,86.5,81.7-97.5,1.8435
California,"Los Angeles County, CA",4800.11,89.5,81.7-97.5,3.268
California,"Los Angeles County, CA",4800.12,83.9,81.7-97.5,2.4166
California,"Los Angeles County, CA",4801.01,82.4,81.7-97.5,1.4344
California,"Los Angeles County, CA",4801.02,84.4,81.7-97.5,2.1944
California,"Los Angeles County, CA",4802.01,87.7,81.7-97.5,2.1126
California,"Los Angeles County, CA",4802.02,81.8,81.7-97.5,1.6987
California,"Los Angeles County, CA",4803.02,84.4,81.7-97.5,1.8216
California,"Los Angeles County, CA",4803.03,84.7,81.7-97.5,3.4284
California,"Los Angeles County, CA",4803.04,82.7,81.7-97.5,1.844
California,"Los Angeles County, CA",4804.00,82.5,81.7-97.5,1.7247
California,"Los Angeles County, CA",4805.00,82.6,81.7-97.5,1.5055
California,"Los Angeles County, CA",4806.00,84.1,81.7-97.5,2.1333
California,"Los Angeles County, CA",4807.02,88.3,81.7-97.5,2.3152
California,"Los Angeles County, CA",4807.03,83.5,81.7-97.5,1.992
California,"Los Angeles County, CA",4807.04,83.9,81.7-97.5,1.3475
California,"Los Angeles County, CA",4808.02,80.5,79.6-81.6,2.246
California,"Los Angeles County, CA",4808.03,80.3,79.6-81.6,1.3343
California,"Los Angeles County, CA",4808.04,85.2,81.7-97.5,2.8019
California,"Los Angeles County, CA",4809.01,88.8,81.7-97.5,3.716
California,"Los Angeles County, CA",4809.02,80.3,79.6-81.6,1.4776
California,"Los Angeles County, CA",4809.03,80.7,79.6-81.6,1.3206
California,"Los Angeles County, CA",4810.01,83.7,81.7-97.5,1.7053
California,"Los Angeles County, CA",4810.02,81,79.6-81.6,2.455
California,"Los Angeles County, CA",4811.01,82.8,81.7-97.5,2.0241
California,"Los Angeles County, CA",4811.02,83.1,81.7-97.5,2.2125
California,"Los Angeles County, CA",4811.03,80.9,79.6-81.6,1.103
California,"Los Angeles County, CA",4812.01,80.5,79.6-81.6,1.3269
California,"Los Angeles County, CA",4812.02,82.3,81.7-97.5,1.5619
California,"Los Angeles County, CA",4813.00,84.3,81.7-97.5,1.8444
California,"Los Angeles County, CA",4814.01,82.8,81.7-97.5,1.589
California,"Los Angeles County, CA",4814.02,84.2,81.7-97.5,1.7783
California,"Los Angeles County, CA",4815.00,83.2,81.7-97.5,1.2624
California,"Los Angeles County, CA",4816.03,77.4,75.2-77.5,1.3672
California,"Los Angeles County, CA",4816.04,83.8,81.7-97.5,2.221
California,"Los Angeles County, CA",4816.05,80.2,79.6-81.6,2.4082
California,"Los Angeles County, CA",4816.06,84.2,81.7-97.5,3.098
California,"Los Angeles County, CA",4817.11,93.3,81.7-97.5,3.4149
California,"Los Angeles County, CA",4817.12,82.3,81.7-97.5,2.6562
California,"Los Angeles County, CA",4817.13,85.1,81.7-97.5,2.433
California,"Los Angeles County, CA",4817.14,85.4,81.7-97.5,1.7905
California,"Los Angeles County, CA",4818.00,86.6,81.7-97.5,2.0887
California,"Los Angeles County, CA",4819.01,83.2,81.7-97.5,1.5737
California,"Los Angeles County, CA",4819.02,83,81.7-97.5,1.9782
California,"Los Angeles County, CA",4820.01,85.1,81.7-97.5,1.7989
California,"Los Angeles County, CA",4820.02,84.7,81.7-97.5,1.2143
California,"Los Angeles County, CA",4821.01,84,81.7-97.5,1.3654
California,"Los Angeles County, CA",4821.02,84.6,81.7-97.5,1.6809
California,"Los Angeles County, CA",4822.01,85,81.7-97.5,2.2374
California,"Los Angeles County, CA",4822.02,85.2,81.7-97.5,2.1616
California,"Los Angeles County, CA",4823.01,81.7,81.7-97.5,1.3928
California,"Los Angeles County, CA",4823.03,83.7,81.7-97.5,2.0814
California,"Los Angeles County, CA",4823.04,84.5,81.7-97.5,2.8545
California,"Los Angeles County, CA",4824.01,81.9,81.7-97.5,2.075
California,"Los Angeles County, CA",4824.02,80.6,79.6-81.6,1.2388
California,"Los Angeles County, CA",4825.02,79.8,79.6-81.6,1.6158
California,"Los Angeles County, CA",4825.03,85.9,81.7-97.5,2.7416
California,"Los Angeles County, CA",4825.21,88,81.7-97.5,2.2134
California,"Los Angeles County, CA",4825.22,84.4,81.7-97.5,2.418
California,"Los Angeles County, CA",4826.00,83,81.7-97.5,1.711
California,"Los Angeles County, CA",4827.01,81.4,79.6-81.6,1.2187
California,"Los Angeles County, CA",4827.02,82.2,81.7-97.5,1.8333
California,"Los Angeles County, CA",4828.00,82.4,81.7-97.5,1.375
California,"Los Angeles County, CA",5001.00,85.7,81.7-97.5,1.8443
California,"Los Angeles County, CA",5002.01,,,
California,"Los Angeles County, CA",5002.02,83.5,81.7-97.5,1.2293
California,"Los Angeles County, CA",5003.00,82.6,81.7-97.5,1.924
California,"Los Angeles County, CA",5004.02,77.1,75.2-77.5,1.3101
California,"Los Angeles County, CA",5004.03,84.8,81.7-97.5,2.4418
California,"Los Angeles County, CA",5004.04,80.5,79.6-81.6,1.4066
California,"Los Angeles County, CA",5005.00,77.2,75.2-77.5,2.071
California,"Los Angeles County, CA",5006.00,82.3,81.7-97.5,1.7986
California,"Los Angeles County, CA",5007.00,80.8,79.6-81.6,1.1778
California,"Los Angeles County, CA",5008.00,80.6,79.6-81.6,1.6141
California,"Los Angeles County, CA",5009.00,83.1,81.7-97.5,1.6205
California,"Los Angeles County, CA",5010.01,79.4,77.6-79.5,1.3504
California,"Los Angeles County, CA",5010.02,78.7,77.6-79.5,1.3551
California,"Los Angeles County, CA",5012.00,81.8,81.7-97.5,1.8677
California,"Los Angeles County, CA",5013.00,84.1,81.7-97.5,1.7177
California,"Los Angeles County, CA",5014.00,79.8,79.6-81.6,2.2184
California,"Los Angeles County, CA",5015.01,83.4,81.7-97.5,2.6987
California,"Los Angeles County, CA",5015.03,77.9,77.6-79.5,1.3235
California,"Los Angeles County, CA",5015.04,82.4,81.7-97.5,2.0654
California,"Los Angeles County, CA",5016.00,83.6,81.7-97.5,1.2955
California,"Los Angeles County, CA",5017.00,82.2,81.7-97.5,1.5281
California,"Los Angeles County, CA",5018.02,79.8,79.6-81.6,1.7489
California,"Los Angeles County, CA",5018.03,77.9,77.6-79.5,1.909
California,"Los Angeles County, CA",5018.04,80.2,79.6-81.6,3.2811
California,"Los Angeles County, CA",5019.00,80.7,79.6-81.6,1.7303
California,"Los Angeles County, CA",5020.03,78.7,77.6-79.5,1.9202
California,"Los Angeles County, CA",5020.04,78.7,77.6-79.5,1.1787
California,"Los Angeles County, CA",5020.05,81.7,81.7-97.5,2.5797
California,"Los Angeles County, CA",5021.00,83.1,81.7-97.5,1.9082
California,"Los Angeles County, CA",5022.00,80.1,79.6-81.6,2.5106
California,"Los Angeles County, CA",5023.01,82.1,81.7-97.5,1.7307
California,"Los Angeles County, CA",5023.02,80.8,79.6-81.6,1.83
California,"Los Angeles County, CA",5024.01,79,77.6-79.5,1.1694
California,"Los Angeles County, CA",5024.02,81.8,81.7-97.5,1.5042
California,"Los Angeles County, CA",5025.00,80.6,79.6-81.6,2.7105
California,"Los Angeles County, CA",5026.01,81.2,79.6-81.6,1.2793
California,"Los Angeles County, CA",5026.02,81.7,81.7-97.5,2.2839
California,"Los Angeles County, CA",5027.00,82.4,81.7-97.5,1.7448
California,"Los Angeles County, CA",5028.01,80.7,79.6-81.6,1.4971
California,"Los Angeles County, CA",5028.02,80.6,79.6-81.6,2.5423
California,"Los Angeles County, CA",5029.01,82.9,81.7-97.5,1.7861
California,"Los Angeles County, CA",5029.02,83.4,81.7-97.5,3.1842
California,"Los Angeles County, CA",5030.00,78.5,77.6-79.5,2.1524
California,"Los Angeles County, CA",5031.03,78.4,77.6-79.5,1.4262
California,"Los Angeles County, CA",5031.04,87.4,81.7-97.5,3.3255
California,"Los Angeles County, CA",5031.05,84.5,81.7-97.5,3.0471
California,"Los Angeles County, CA",5031.06,80.8,79.6-81.6,2.0623
California,"Los Angeles County, CA",5032.01,79.9,79.6-81.6,1.3673
California,"Los Angeles County, CA",5032.02,82.1,81.7-97.5,2.0597
California,"Los Angeles County, CA",5033.01,79,77.6-79.5,1.4592
California,"Los Angeles County, CA",5033.02,79.9,79.6-81.6,1.5815
California,"Los Angeles County, CA",5034.01,79.7,79.6-81.6,1.0271
California,"Los Angeles County, CA",5034.02,80.5,79.6-81.6,1.5424
California,"Los Angeles County, CA",5035.01,81.8,81.7-97.5,1.3717
California,"Los Angeles County, CA",5035.02,80,79.6-81.6,1.6115
California,"Los Angeles County, CA",5036.01,82.4,81.7-97.5,1.8522
California,"Los Angeles County, CA",5036.02,83.8,81.7-97.5,2.0515
California,"Los Angeles County, CA",5037.01,81.9,81.7-97.5,1.2452
California,"Los Angeles County, CA",5037.02,83.8,81.7-97.5,2.0801
California,"Los Angeles County, CA",5037.03,85.9,81.7-97.5,1.4489
California,"Los Angeles County, CA",5038.01,81.3,79.6-81.6,1.5431
California,"Los Angeles County, CA",5038.02,80.2,79.6-81.6,1.1603
California,"Los Angeles County, CA",5039.01,81.5,79.6-81.6,1.8095
California,"Los Angeles County, CA",5039.02,79.6,79.6-81.6,1.3663
California,"Los Angeles County, CA",5040.01,80.9,79.6-81.6,1.268
California,"Los Angeles County, CA",5040.02,83.1,81.7-97.5,1.6841
California,"Los Angeles County, CA",5041.01,81.5,79.6-81.6,1.8618
California,"Los Angeles County, CA",5041.02,,,
California,"Los Angeles County, CA",5300.03,84.9,81.7-97.5,1.6834
California,"Los Angeles County, CA",5300.04,84.4,81.7-97.5,1.8941
California,"Los Angeles County, CA",5300.05,81,79.6-81.6,0.9566
California,"Los Angeles County, CA",5300.06,81.2,79.6-81.6,1.8928
California,"Los Angeles County, CA",5301.01,83.3,81.7-97.5,1.8571
California,"Los Angeles County, CA",5301.02,80.9,79.6-81.6,1.8075
California,"Los Angeles County, CA",5302.02,83.4,81.7-97.5,2.2125
California,"Los Angeles County, CA",5302.03,84.3,81.7-97.5,2.2402
California,"Los Angeles County, CA",5302.04,79.1,77.6-79.5,2.7242
California,"Los Angeles County, CA",5303.01,78.7,77.6-79.5,1.3686
California,"Los Angeles County, CA",5303.02,82.2,81.7-97.5,1.6878
California,"Los Angeles County, CA",5304.00,80.9,79.6-81.6,1.5477
California,"Los Angeles County, CA",5305.00,84.2,81.7-97.5,3.833
California,"Los Angeles County, CA",5306.01,78.4,77.6-79.5,1.5955
California,"Los Angeles County, CA",5306.02,78.3,77.6-79.5,2.5075
California,"Los Angeles County, CA",5307.00,78.7,77.6-79.5,1.3091
California,"Los Angeles County, CA",5308.01,78.1,77.6-79.5,1.6088
California,"Los Angeles County, CA",5308.02,80,79.6-81.6,1.5162
California,"Los Angeles County, CA",5309.01,79,77.6-79.5,1.697
California,"Los Angeles County, CA",5309.02,79.1,77.6-79.5,1.116
California,"Los Angeles County, CA",5310.00,78.7,77.6-79.5,1.1986
California,"Los Angeles County, CA",5311.01,79.6,79.6-81.6,1.4359
California,"Los Angeles County, CA",5311.02,82.3,81.7-97.5,2.472
California,"Los Angeles County, CA",5312.01,77.3,75.2-77.5,1.2298
California,"Los Angeles County, CA",5312.02,77.3,75.2-77.5,1.376
California,"Los Angeles County, CA",5313.01,80.7,79.6-81.6,2.2254
California,"Los Angeles County, CA",5313.02,79.9,79.6-81.6,2.1514
California,"Los Angeles County, CA",5315.02,81.4,79.6-81.6,2.4279
California,"Los Angeles County, CA",5315.03,80.1,79.6-81.6,2.8034
California,"Los Angeles County, CA",5315.04,77.3,75.2-77.5,1.3435
California,"Los Angeles County, CA",5316.02,77.3,75.2-77.5,1.2106
California,"Los Angeles County, CA",5316.03,78.1,77.6-79.5,1.7469
California,"Los Angeles County, CA",5316.04,82.5,81.7-97.5,2.2754
California,"Los Angeles County, CA",5317.01,80.5,79.6-81.6,1.5208
California,"Los Angeles County, CA",5317.02,77.3,75.2-77.5,1.1185
California,"Los Angeles County, CA",5318.00,77.3,75.2-77.5,1.2607
California,"Los Angeles County, CA",5319.01,82.4,81.7-97.5,1.7077
California,"Los Angeles County, CA",5319.02,80.7,79.6-81.6,2.4782
California,"Los Angeles County, CA",5320.01,81.7,81.7-97.5,2.0583
California,"Los Angeles County, CA",5320.02,79.2,77.6-79.5,2.0204
California,"Los Angeles County, CA",5321.01,77.3,75.2-77.5,1.7884
California,"Los Angeles County, CA",5321.02,84,81.7-97.5,2.3882
California,"Los Angeles County, CA",5322.00,83.7,81.7-97.5,2.8725
California,"Los Angeles County, CA",5323.02,81.2,79.6-81.6,1.8703
California,"Los Angeles County, CA",5323.03,84.9,81.7-97.5,2.6372
California,"Los Angeles County, CA",5323.04,83.3,81.7-97.5,3.555
California,"Los Angeles County, CA",5324.00,,,
California,"Los Angeles County, CA",5325.00,77.3,75.2-77.5,2.1127
California,"Los Angeles County, CA",5326.03,77.8,77.6-79.5,2.2396
California,"Los Angeles County, CA",5326.04,80.3,79.6-81.6,2.9562
California,"Los Angeles County, CA",5326.05,77.7,77.6-79.5,1.466
California,"Los Angeles County, CA",5326.06,78.5,77.6-79.5,1.856
California,"Los Angeles County, CA",5327.00,76.2,75.2-77.5,1.9703
California,"Los Angeles County, CA",5328.00,78.2,77.6-79.5,2.0985
California,"Los Angeles County, CA",5329.00,82.3,81.7-97.5,3.9235
